SITE_ID,DEFAULT_SITE_REF,SITE_TYPE,SITE_SUBTYPE,DEFAULT_SITE_NUM_SYS,SITE_NAME,SITE_SHORTNAME,ALL_SITE_REFERENCES,TEXT_REF,ZONE,EASTING,NORTHING,LATITUDE,LONGITUDE,SPHEROID
61819023,61819023,Groundwater,Bore or Well,AWRC,Three Springs Tws - Dookanooka 1-75,Dookanooka 1-75,2038-4-NW-0009 [AQWAB]; 61819023 [SITE_REF]; 6686 [WIN_ID],,50,364147.04,6731713.49,-29.536855441,115.597970919,GDA2020
70100015,70100015,Groundwater,Bore or Well,AWRC,Arrino - M1 Deep,M1 Deep,23083007 [WIN_ID]; 70100015 [SITE_REF],,50,356835.01,6749335.49,-29.377046262,115.524832108,GDA2020
70100016,70100016,Groundwater,Bore or Well,AWRC,Arrino - M1 Shallow,M1 Shallow,23083008 [WIN_ID]; 70100016 [SITE_REF],,50,356839.01,6749335.49,-29.377046718,115.524873313,GDA2020
70100017,70100017,Groundwater,Bore or Well,AWRC,Arrino - M2 Deep,M2 Deep,23083009 [WIN_ID]; 70100017 [SITE_REF],,50,355962.01,6749324.49,-29.377045683,115.515837830,GDA2020
70100018,70100018,Groundwater,Bore or Well,AWRC,Arrino - M2 Shallow,M2 Shallow,23083010 [WIN_ID]; 70100018 [SITE_REF],,50,355965.01,6749324.49,-29.377046027,115.515868733,GDA2020
70100019,70100019,Groundwater,Bore or Well,AWRC,Arrino - M3 Deep,M3 Deep,23083011 [WIN_ID]; 70100019 [SITE_REF],,50,355856.01,6752542.49,-29.347999330,115.515167217,GDA2020
70100020,70100020,Groundwater,Bore or Well,AWRC,Arrino - M3 Shallow,M3 Shallow,23083012 [WIN_ID]; 70100020 [SITE_REF],,50,355851.01,6752542.49,-29.347998757,115.515115727,GDA2020
70100021,70100021,Groundwater,Bore or Well,AWRC,Arrino - Tec Ms,Tec Ms,23083013 [WIN_ID]; 70100021 [SITE_REF],,50,355215.04,6740982.49,-29.452224181,115.507043282,GDA2020
70111558,70111558,Groundwater,Bore or Well,AWRC,Kadathinni - 88,88,1938-1-NE-0005 [AQWAB]; 20007637 [WIN_ID]; 70111558 [SITE_REF],,50,354207.07,6725461.48,-29.592139912,115.494580535,GDA2020
70111561,70111561,Groundwater,Bore or Well,AWRC,Arrino - 815,815,1938-1-NE-0008 [AQWAB]; 20007640 [WIN_ID]; 70111561 [SITE_REF],,50,353536.08,6730590.50,-29.545786967,115.488343523,GDA2020
70111630,70111630,Groundwater,Bore or Well,AWRC,Yandanooka - Bore,Bore,1939-1-SE-0009 [AQWAB]; 20007940 [WIN_ID]; 70111630 [SITE_REF],,50,353222.00,6764279.48,-29.241798573,115.489601326,GDA2020
70111637,70111637,Groundwater,Bore or Well,AWRC,Mooriary - The Clump,The Clump,1939-1-SE-0019 [AQWAB]; 20007950 [WIN_ID]; 70111637 [SITE_REF],,50,345557.00,6765215.49,-29.232439742,115.410880723,GDA2020
70111638,70111638,Groundwater,Bore or Well,AWRC,Mooriary - Bore,Bore,1939-1-SE-0020 [AQWAB]; 20007951 [WIN_ID]; 70111638 [SITE_REF],,50,344553.00,6763705.49,-29.245940001,115.400341670,GDA2020
70111640,70111640,Groundwater,Bore or Well,AWRC,Mingenew TWS - P.W.D. No 6,P.W.D. No 6,1939-1-SE-0024 [AQWAB]; 20007954 [WIN_ID]; 70111640 [SITE_REF],,50,348893.01,6769114.48,-29.197665085,115.445726676,GDA2020
70111641,70111641,Groundwater,Bore or Well,AWRC,Mingenew - Mingenew T-S No3,Mingenew T-S No3,1939-1-SE-0025 [AQWAB]; 20007955 [WIN_ID]; 70111641 [SITE_REF],,50,348893.01,6769114.48,-29.197665085,115.445726676,GDA2020
70111642,70111642,Groundwater,Bore or Well,AWRC,Mingenew - Mingenew T-S No11,Mingenew T-S No11,1939-1-SE-0026 [AQWAB]; 20007956 [WIN_ID]; 70111642 [SITE_REF],,50,348844.01,6768999.48,-29.198696802,115.445207159,GDA2020
70111644,70111644,Groundwater,Bore or Well,AWRC,Mingenew - Mingenew W-S No .12,Mingenew W-S No .12,1939-1-SE-0028 [AQWAB]; 20007958 [WIN_ID]; 70111644 [SITE_REF],,50,349139.01,6768702.48,-29.201411652,115.448200228,GDA2020
70111645,70111645,Groundwater,Bore or Well,AWRC,Mingenew - Mingenew T-S No5,Mingenew T-S No5,1939-1-SE-0029 [AQWAB]; 20007959 [WIN_ID]; 70111645 [SITE_REF],,50,348509.01,6768876.48,-29.199766472,115.441745595,GDA2020
70111646,70111646,Groundwater,Bore or Well,AWRC,Mingenew TWS - P.W.D. No9,P.W.D. No9,1939-1-SE-0031 [AQWAB]; 20007961 [WIN_ID]; 70111646 [SITE_REF],,50,348438.00,6768391.48,-29.204133794,115.440949258,GDA2020
70111647,70111647,Groundwater,Bore or Well,AWRC,Mingenew - Mingenew Tws Pwd No7,Mingenew Tws Pwd No7,1939-1-SE-0033 [AQWAB]; 20007963 [WIN_ID]; 70111647 [SITE_REF],,50,348914.01,6768527.48,-29.202963712,115.445862696,GDA2020
70111648,70111648,Groundwater,Bore or Well,AWRC,Mingenew - Army D4,Army D4,1939-1-SE-0036 [AQWAB]; 20007966 [WIN_ID]; 70111648 [SITE_REF],,50,349094.01,6769023.48,-29.198510109,115.447781138,GDA2020
70111649,70111649,Groundwater,Bore or Well,AWRC,Bundanoon - Army D5,Army D5,1939-1-SE-0037 [AQWAB]; 20007967 [WIN_ID]; 70111649 [SITE_REF],,50,351507.00,6765951.49,-29.226512558,115.472182587,GDA2020
70111651,70111651,Groundwater,Bore or Well,AWRC,Bundanoon - Army D12,Army D12,1939-1-SE-0039 [AQWAB]; 20007969 [WIN_ID]; 70111651 [SITE_REF],,50,349922.00,6765386.49,-29.231422973,115.455803199,GDA2020
70111657,70111657,Groundwater,Bore or Well,AWRC,Bundanoon - 113,113,1939-1-SE-0054 [AQWAB]; 20007981 [WIN_ID]; 70111657 [SITE_REF],,50,351122.00,6766964.49,-29.217327555,115.468358587,GDA2020
70111658,70111658,Groundwater,Bore or Well,AWRC,Bundanoon - 111,111,1939-1-SE-0056 [AQWAB]; 20007983 [WIN_ID]; 70111658 [SITE_REF],,50,350763.00,6767208.48,-29.215083762,115.464699165,GDA2020
70111659,70111659,Groundwater,Bore or Well,AWRC,Mingenew - Shire Of Mingenew,Shire Of Mingenew,1939-1-SE-0058 [AQWAB]; 20007985 [WIN_ID]; 70111659 [SITE_REF],,50,349508.00,6768326.48,-29.204848009,115.451943709,GDA2020
70111660,70111660,Groundwater,Bore or Well,AWRC,Mingenew - Mingenew Shire,Mingenew Shire,1939-1-SE-0059 [AQWAB]; 20007986 [WIN_ID]; 70111660 [SITE_REF],,50,349372.01,6768988.48,-29.198859018,115.450635022,GDA2020
70111691,70111691,Groundwater,Bore or Well,AWRC,Yandanooka - Bore,Bore,1939-2-NE-0001 [AQWAB]; 20008028 [WIN_ID]; 70111691 [SITE_REF],,50,354233.00,6763392.48,-29.249918656,115.499885173,GDA2020
70111692,70111692,Groundwater,Bore or Well,AWRC,Mooriary - Bore,Bore,1939-2-NE-0005 [AQWAB]; 20008032 [WIN_ID]; 70111692 [SITE_REF],,50,344847.00,6761275.49,-29.267899848,115.403025557,GDA2020
70111693,70111693,Groundwater,Bore or Well,AWRC,Mooriary - Bore,Bore,1939-2-NE-0006 [AQWAB]; 20008033 [WIN_ID]; 70111693 [SITE_REF],,50,342942.01,6760531.50,-29.274376512,115.383318401,GDA2020
70111694,70111694,Groundwater,Bore or Well,AWRC,Mooriary - Bore,Bore,1939-2-NE-0007 [AQWAB]; 20008034 [WIN_ID]; 70111694 [SITE_REF],,50,347318.00,6760571.50,-29.274552915,115.428354152,GDA2020
70111695,70111695,Groundwater,Bore or Well,AWRC,Mooriary - Bore,Bore,1939-2-NE-0009 [AQWAB]; 20008036 [WIN_ID]; 70111695 [SITE_REF],,50,344792.01,6758708.50,-29.291052695,115.402099373,GDA2020
70111696,70111696,Groundwater,Bore or Well,AWRC,Mooriary - Bore,Bore,1939-2-NE-0010 [AQWAB]; 20008037 [WIN_ID]; 70111696 [SITE_REF],,50,347785.01,6757309.50,-29.304039729,115.432710482,GDA2020
70111697,70111697,Groundwater,Bore or Well,AWRC,Mooriary - Bore,Bore,1939-2-NE-0011 [AQWAB]; 20008038 [WIN_ID]; 70111697 [SITE_REF],,50,342900.00,6762957.49,-29.252483908,115.383230622,GDA2020
70111698,70111698,Groundwater,Bore or Well,AWRC,Mooriary - Bore,Bore,1939-2-NE-0012 [AQWAB]; 20008039 [WIN_ID]; 70111698 [SITE_REF],,50,345787.02,6753875.51,-29.334778409,115.411664671,GDA2020
70111699,70111699,Groundwater,Bore or Well,AWRC,Mooriary - Bore,Bore,1939-2-NE-0013 [AQWAB]; 20008040 [WIN_ID]; 70111699 [SITE_REF],,50,348619.01,6753847.50,-29.335374968,115.440820265,GDA2020
70111700,70111700,Groundwater,Bore or Well,AWRC,Arrowsmith East - Bore,Bore,1939-2-NE-0015 [AQWAB]; 20008042 [WIN_ID]; 70111700 [SITE_REF],,50,350804.02,6751018.50,-29.361159926,115.462935309,GDA2020
70111701,70111701,Groundwater,Bore or Well,AWRC,Bundanoon - 239,239,1939-2-NE-0016 [AQWAB]; 20008043 [WIN_ID]; 70111701 [SITE_REF],,50,349848.00,6759380.49,-29.285602222,115.454227206,GDA2020
70111706,70111706,Groundwater,Bore or Well,AWRC,Arrino - Bore,Bore,1939-2-SE-0001 [AQWAB]; 20008048 [WIN_ID]; 70111706 [SITE_REF],,50,354409.02,6745612.49,-29.410357571,115.499348793,GDA2020
70111707,70111707,Groundwater,Bore or Well,AWRC,Arrino - Bore,Bore,1939-2-SE-0002 [AQWAB]; 20008049 [WIN_ID]; 70111707 [SITE_REF],,50,352631.04,6743606.49,-29.428248478,115.480758578,GDA2020
70111708,70111708,Groundwater,Bore or Well,AWRC,Arrowsmith East - Bore,Bore,1939-2-SE-0004 [AQWAB]; 20008051 [WIN_ID]; 70111708 [SITE_REF],,50,352335.03,6746419.49,-29.402834128,115.478086196,GDA2020
70111712,70111712,Groundwater,Bore or Well,AWRC,Arrowsmith East - 826,826,1939-2-SE-0033 [AQWAB]; 20008080 [WIN_ID]; 70111712 [SITE_REF],,50,351323.04,6745584.50,-29.410248132,115.467546127,GDA2020
70111713,70111713,Groundwater,Bore or Well,AWRC,Arrowsmith East - 803,803,1939-2-SE-0034 [AQWAB]; 20008081 [WIN_ID]; 70111713 [SITE_REF],,50,349160.05,6745060.50,-29.414717428,115.445186381,GDA2020
70112458,70112458,Groundwater,Bore or Well,AWRC,Arrowsmith River - AR25,AR25,20033621 [WIN_ID]; 2038-4-NW-0006 [AQWAB]; 70112458 [SITE_REF],,50,358302.06,6730643.50,-29.545859249,115.537526686,GDA2020
70112459,70112459,Groundwater,Bore or Well,AWRC,Kadathinni - Bore,Bore,20033623 [WIN_ID]; 2038-4-NW-0008 [AQWAB]; 70112459 [SITE_REF],,50,355744.07,6725793.48,-29.589323594,115.510490665,GDA2020
70112460,70112460,Groundwater,Bore or Well,AWRC,Arrino - 225,225,20033628 [WIN_ID]; 2038-4-NW-0013 [AQWAB]; 70112460 [SITE_REF],,50,359649.05,6734423.49,-29.511907068,115.551911299,GDA2020
70112461,70112461,Groundwater,Bore or Well,AWRC,Kadathinni - 71,71,20033631 [WIN_ID]; 2038-4-NW-0016 [AQWAB]; 70112461 [SITE_REF],,50,355029.07,6725170.48,-29.594861329,115.503027059,GDA2020
70112462,70112462,Groundwater,Bore or Well,AWRC,Kadathinni - 72,72,20033632 [WIN_ID]; 2038-4-NW-0017 [AQWAB]; 70112462 [SITE_REF],,50,356096.07,6727473.49,-29.574207085,115.514346273,GDA2020
70112559,70112559,Groundwater,Bore or Well,AWRC,Yandanooka - 721,721,20034266 [WIN_ID]; 2039-3-NW-0001 [AQWAB]; 70112559 [SITE_REF],,50,355034.00,6762598.48,-29.257174794,115.508022128,GDA2020
70112571,70112571,Groundwater,Bore or Well,AWRC,Bundanoon - 244,244,20034281 [WIN_ID]; 2039-3-NW-0016 [AQWAB]; 70112571 [SITE_REF],,50,354642.01,6753268.49,-29.341309299,115.502761066,GDA2020
70112578,70112578,Groundwater,Bore or Well,AWRC,Bundanoon - Bore,Bore,20034289 [WIN_ID]; 2039-3-NW-0024 [AQWAB]; 70112578 [SITE_REF],,50,358538.00,6752740.48,-29.346517474,115.542812494,GDA2020
70112579,70112579,Groundwater,Bore or Well,AWRC,Arrino - 723,723,20034290 [WIN_ID]; 2039-3-NW-0025 [AQWAB]; 70112579 [SITE_REF],,50,359757.00,6750973.48,-29.362596982,115.555140976,GDA2020
70112601,70112601,Groundwater,Bore or Well,AWRC,Bundanoon - 202,202,20034316 [WIN_ID]; 2039-3-NW-0051 [AQWAB]; 70112601 [SITE_REF],,50,354559.00,6759454.48,-29.285486894,115.502721429,GDA2020
70112606,70112606,Groundwater,Bore or Well,AWRC,Bundanoon - 245,245,20034324 [WIN_ID]; 2039-3-NW-0059 [AQWAB]; 70112606 [SITE_REF],,50,357998.00,6753205.49,-29.342261117,115.537311426,GDA2020
70112607,70112607,Groundwater,Bore or Well,AWRC,Arrino - 720,720,20034326 [WIN_ID]; 2039-3-NW-0061 [AQWAB]; 70112607 [SITE_REF],,50,355027.01,6751532.49,-29.357016659,115.506497159,GDA2020
70112614,70112614,Groundwater,Bore or Well,AWRC,Arrino - Bore,Bore,20034354 [WIN_ID]; 2039-3-SW-0001 [AQWAB]; 70112614 [SITE_REF],,50,357311.01,6748389.49,-29.385635715,115.529612738,GDA2020
70112615,70112615,Groundwater,Bore or Well,AWRC,Arrino - Bore,Bore,20034355 [WIN_ID]; 2039-3-SW-0002 [AQWAB]; 70112615 [SITE_REF],,50,357934.01,6745953.48,-29.407685173,115.535716046,GDA2020
70112622,70112622,Groundwater,Bore or Well,AWRC,Arrino - Bore,Bore,20034364 [WIN_ID]; 2039-3-SW-0011 [AQWAB]; 70112622 [SITE_REF],,50,358907.02,6742110.48,-29.442468364,115.545248178,GDA2020
70112623,70112623,Groundwater,Bore or Well,AWRC,Arrino - Bore,Bore,20034365 [WIN_ID]; 2039-3-SW-0012 [AQWAB]; 70112623 [SITE_REF],,50,359437.04,6738613.49,-29.474079395,115.550262851,GDA2020
70112629,70112629,Groundwater,Bore or Well,AWRC,Arrino - 824,824,20034371 [WIN_ID]; 2039-3-SW-0018 [AQWAB]; 70112629 [SITE_REF],,50,355358.04,6740980.49,-29.452258752,115.508517148,GDA2020
70112630,70112630,Groundwater,Bore or Well,AWRC,Arrino - 825,825,20034372 [WIN_ID]; 2039-3-SW-0019 [AQWAB]; 70112630 [SITE_REF],,50,355429.04,6740992.49,-29.452158685,115.509250641,GDA2020
70112631,70112631,Groundwater,Bore or Well,AWRC,Arrino - Bore,Bore,20034373 [WIN_ID]; 2039-3-SW-0020 [AQWAB]; 70112631 [SITE_REF],,50,358274.03,6741408.48,-29.448730624,115.538632644,GDA2020
70112632,70112632,Groundwater,Bore or Well,AWRC,Arrino - Bore,Bore,20034374 [WIN_ID]; 2039-3-SW-0021 [AQWAB]; 70112632 [SITE_REF],,50,359461.05,6736582.49,-29.492406621,115.550249586,GDA2020
70112634,70112634,Groundwater,Bore or Well,AWRC,Arrowsmith River - AR2,AR2,20034377 [WIN_ID]; 2039-3-SW-0024 [AQWAB]; 70112634 [SITE_REF],,50,359207.02,6742470.48,-29.439254042,115.548386717,GDA2020
70112635,70112635,Groundwater,Bore or Well,AWRC,Arrowsmith River - AR3,AR3,20034380 [WIN_ID]; 2039-3-SW-0027 [AQWAB]; 70112635 [SITE_REF],,50,360480.03,6739525.48,-29.465967684,115.561133440,GDA2020
70112636,70112636,Groundwater,Bore or Well,AWRC,Arrowsmith River - AR1,AR1,20034384 [WIN_ID]; 2039-3-SW-0031 [AQWAB]; 70112636 [SITE_REF],,50,356650.04,6740425.49,-29.457414713,115.521763349,GDA2020
70112637,70112637,Groundwater,Bore or Well,AWRC,Arrino - 249,249,20034389 [WIN_ID]; 2039-3-SW-0036 [AQWAB]; 70112637 [SITE_REF],,50,354835.02,6748486.49,-29.384476667,115.504118002,GDA2020
70112638,70112638,Groundwater,Bore or Well,AWRC,Arrino - Bore,Bore,20034390 [WIN_ID]; 2039-3-SW-0037 [AQWAB]; 70112638 [SITE_REF],,50,356227.01,6747804.49,-29.390790156,115.518368923,GDA2020
70112639,70112639,Groundwater,Bore or Well,AWRC,Arrino - Bore,Bore,20034391 [WIN_ID]; 2039-3-SW-0038 [AQWAB]; 70112639 [SITE_REF],,50,361225.03,6738125.48,-29.478682025,115.568637202,GDA2020
70112641,70112641,Groundwater,Bore or Well,AWRC,Arrino - Bore,Bore,20034395 [WIN_ID]; 2039-3-SW-0042 [AQWAB]; 70112641 [SITE_REF],,50,355911.04,6740969.48,-29.452421755,115.514216370,GDA2020
70113401,70113401,Groundwater,Sampling location,AWRC,Bundanoon - Bore,Bore,1939-2-NE-0004 [AQWAB]; 20008031 [WIN_ID]; 70113401 [SITE_REF],,50,353822.00,6761701.49,-29.265128147,115.495433402,GDA2020
70113450,70113450,Groundwater,Sampling location,AWRC,Bundanoon - 112,112,1939-1-SE-0055 [AQWAB]; 20007982 [WIN_ID]; 70113450 [SITE_REF],,50,350769.00,6767452.48,-29.212883002,115.464793701,GDA2020
70113465,70113465,Groundwater,Sampling location,AWRC,Arrino - Danthaturra Spring,Danthaturra Spring,20034375 [WIN_ID]; 2039-3-SW-0022 [AQWAB]; 70113465 [SITE_REF],,50,356652.04,6739690.49,-29.464046337,115.521687833,GDA2020
70113913,70113913,Groundwater,Unknown,AWRC,Kadathinni - Donkey Creek No1,Donkey Creek No1,1938-1-SE-0009 [AQWAB]; 20007661 [WIN_ID]; 70113913 [SITE_REF],,50,348797.07,6719947.48,-29.641240799,115.437968178,GDA2020
70113918,70113918,Groundwater,Unknown,AWRC,Mingenew - Army D5,Army D5,1939-1-SE-0016 [AQWAB]; 20007947 [WIN_ID]; 70113918 [SITE_REF],,50,349082.01,6768888.48,-29.199726695,115.447639385,GDA2020
70113919,70113919,Groundwater,Unknown,AWRC,Bundanoon - Army D12,Army D12,1939-1-SE-0018 [AQWAB]; 20007949 [WIN_ID]; 70113919 [SITE_REF],,50,350027.00,6768245.48,-29.205640460,115.457269903,GDA2020
70113920,70113920,Groundwater,Unknown,AWRC,Bundanoon - Bore,Bore,1939-1-SE-0022 [AQWAB]; 20007952 [WIN_ID]; 70113920 [SITE_REF],,50,352568.00,6765889.48,-29.227196208,115.483087601,GDA2020
70113922,70113922,Groundwater,Unknown,AWRC,Mingenew - Mingenew No1,Mingenew No1,1939-1-SE-0047 [AQWAB]; 20007976 [WIN_ID]; 70113922 [SITE_REF],,50,348501.01,6768871.48,-29.199810625,115.441662648,GDA2020
70113923,70113923,Groundwater,Unknown,AWRC,Yandanooka - House (2) 123,House (2) 123,1939-1-SE-0050 [AQWAB]; 20007977 [WIN_ID]; 70113923 [SITE_REF],,50,354252.00,6763864.48,-29.245662220,115.500142772,GDA2020
70113924,70113924,Groundwater,Unknown,AWRC,Yandanooka - House (1) 122,House (1) 122,1939-1-SE-0051 [AQWAB]; 20007978 [WIN_ID]; 70113924 [SITE_REF],,50,353961.00,6763695.48,-29.247153398,115.497126728,GDA2020
70113925,70113925,Groundwater,Unknown,AWRC,Bundanoon - 115,115,1939-1-SE-0052 [AQWAB]; 20007979 [WIN_ID]; 70113925 [SITE_REF],,50,350505.00,6767051.49,-29.216469801,115.462024576,GDA2020
70113926,70113926,Groundwater,Unknown,AWRC,Bundanoon - 114,114,1939-1-SE-0053 [AQWAB]; 20007980 [WIN_ID]; 70113926 [SITE_REF],,50,351012.00,6767314.48,-29.214156751,115.467274273,GDA2020
70113927,70113927,Groundwater,Unknown,AWRC,Bundanoon - 109,109,1939-1-SE-0057 [AQWAB]; 20007984 [WIN_ID]; 70113927 [SITE_REF],,50,351702.00,6765314.49,-29.232282746,115.474103086,GDA2020
70113937,70113937,Groundwater,Unknown,AWRC,Mooriary - Brancos,Brancos,1939-2-NE-0002 [AQWAB]; 20008029 [WIN_ID]; 70113937 [SITE_REF],,50,348382.00,6762777.49,-29.254778220,115.439605404,GDA2020
70113938,70113938,Groundwater,Unknown,AWRC,Bundanoon - Yandi,Yandi,1939-2-NE-0003 [AQWAB]; 20008030 [WIN_ID]; 70113938 [SITE_REF],,50,351392.99,6762937.49,-29.253692729,115.470605663,GDA2020
70113939,70113939,Groundwater,Unknown,AWRC,Bundanoon - Bore,Bore,1939-2-NE-0008 [AQWAB]; 20008035 [WIN_ID]; 70113939 [SITE_REF],,50,350539.00,6759830.49,-29.281624299,115.461399554,GDA2020
70113940,70113940,Groundwater,Unknown,AWRC,Bundanoon - Bindaleer,Bindaleer,1939-2-NE-0014 [AQWAB]; 20008041 [WIN_ID]; 70113940 [SITE_REF],,50,350755.01,6753283.50,-29.340718730,115.462737430,GDA2020
70113941,70113941,Groundwater,Unknown,AWRC,Arrowsmith East - Bore,Bore,1939-2-SE-0003 [AQWAB]; 20008050 [WIN_ID]; 70113941 [SITE_REF],,50,351180.03,6747764.50,-29.390562802,115.466367788,GDA2020
70113942,70113942,Groundwater,Unknown,AWRC,Arrowsmith - A 1,A 1,1939-2-SE-0017 [AQWAB]; 20008064 [WIN_ID]; 70113942 [SITE_REF],,50,353373.06,6739377.49,-29.466490406,115.487840257,GDA2020
70113943,70113943,Groundwater,Unknown,AWRC,Arrowsmith - A 2,A 2,1939-2-SE-0018 [AQWAB]; 20008065 [WIN_ID]; 70113943 [SITE_REF],,50,353373.06,6739377.49,-29.466490406,115.487840257,GDA2020
70113944,70113944,Groundwater,Unknown,AWRC,Arrowsmith - A 3,A 3,1939-2-SE-0019 [AQWAB]; 20008066 [WIN_ID]; 70113944 [SITE_REF],,50,353373.06,6739377.49,-29.466490406,115.487840257,GDA2020
70113945,70113945,Groundwater,Unknown,AWRC,Arrowsmith - A 4,A 4,1939-2-SE-0020 [AQWAB]; 20008067 [WIN_ID]; 70113945 [SITE_REF],,50,353375.06,6739377.49,-29.466490640,115.487860877,GDA2020
70113946,70113946,Groundwater,Unknown,AWRC,Arrowsmith - A 5,A 5,1939-2-SE-0021 [AQWAB]; 20008068 [WIN_ID]; 70113946 [SITE_REF],,50,353375.06,6739377.49,-29.466490640,115.487860877,GDA2020
70113947,70113947,Groundwater,Unknown,AWRC,Arrowsmith - A 6,A 6,1939-2-SE-0022 [AQWAB]; 20008069 [WIN_ID]; 70113947 [SITE_REF],,50,353375.06,6739377.49,-29.466490640,115.487860877,GDA2020
70113948,70113948,Groundwater,Unknown,AWRC,Arrowsmith - A 7,A 7,1939-2-SE-0023 [AQWAB]; 20008070 [WIN_ID]; 70113948 [SITE_REF],,50,353375.06,6739377.49,-29.466490640,115.487860877,GDA2020
70113949,70113949,Groundwater,Unknown,AWRC,Arrowsmith - A 8,A 8,1939-2-SE-0024 [AQWAB]; 20008071 [WIN_ID]; 70113949 [SITE_REF],,50,353375.06,6739377.49,-29.466490640,115.487860877,GDA2020
70113950,70113950,Groundwater,Unknown,AWRC,Arrowsmith - A 9,A 9,1939-2-SE-0025 [AQWAB]; 20008072 [WIN_ID]; 70113950 [SITE_REF],,50,353375.06,6739377.49,-29.466490640,115.487860877,GDA2020
70113951,70113951,Groundwater,Unknown,AWRC,Arrowsmith - A 10,A 10,1939-2-SE-0026 [AQWAB]; 20008073 [WIN_ID]; 70113951 [SITE_REF],,50,353375.06,6739377.49,-29.466490640,115.487860877,GDA2020
70113952,70113952,Groundwater,Unknown,AWRC,Arrowsmith - A 11,A 11,1939-2-SE-0027 [AQWAB]; 20008074 [WIN_ID]; 70113952 [SITE_REF],,50,353375.06,6739375.49,-29.466508684,115.487860610,GDA2020
70113953,70113953,Groundwater,Unknown,AWRC,Arrowsmith - A 12,A 12,1939-2-SE-0028 [AQWAB]; 20008075 [WIN_ID]; 70113953 [SITE_REF],,50,353375.06,6739376.49,-29.466499662,115.487860744,GDA2020
70113954,70113954,Groundwater,Unknown,AWRC,Arrowsmith - A 13,A 13,1939-2-SE-0029 [AQWAB]; 20008076 [WIN_ID]; 70113954 [SITE_REF],,50,353375.06,6739376.49,-29.466499662,115.487860744,GDA2020
70113955,70113955,Groundwater,Unknown,AWRC,Arrowsmith - A 14,A 14,1939-2-SE-0030 [AQWAB]; 20008077 [WIN_ID]; 70113955 [SITE_REF],,50,353368.06,6739374.49,-29.466516887,115.487788306,GDA2020
70113956,70113956,Groundwater,Unknown,AWRC,Arrowsmith - A 15,A 15,1939-2-SE-0031 [AQWAB]; 20008078 [WIN_ID]; 70113956 [SITE_REF],,50,353368.06,6739374.49,-29.466516887,115.487788306,GDA2020
70114170,70114170,Groundwater,Unknown,AWRC,Arrino - 224,224,20033626 [WIN_ID]; 2038-4-NW-0011 [AQWAB]; 70114170 [SITE_REF],,50,360869.05,6734395.49,-29.512296183,115.564491903,GDA2020
70114171,70114171,Groundwater,Unknown,AWRC,Arrino - 223,223,20033627 [WIN_ID]; 2038-4-NW-0012 [AQWAB]; 70114171 [SITE_REF],,50,362552.04,6734303.49,-29.513312584,115.581840469,GDA2020
70114172,70114172,Groundwater,Unknown,AWRC,Arrino - 78,78,20033629 [WIN_ID]; 2038-4-NW-0014 [AQWAB]; 70114172 [SITE_REF],,50,356530.07,6730213.50,-29.549536264,115.519186317,GDA2020
70114173,70114173,Groundwater,Unknown,AWRC,Kadathinni - 80,80,20033630 [WIN_ID]; 2038-4-NW-0015 [AQWAB]; 70114173 [SITE_REF],,50,360674.06,6731111.49,-29.541903976,115.562061484,GDA2020
70114176,70114176,Groundwater,Unknown,AWRC,Arrino - 222,222,20033635 [WIN_ID]; 2038-4-NW-0020 [AQWAB]; 70114176 [SITE_REF],,50,362380.05,6734024.49,-29.515810918,115.580031138,GDA2020
70114213,70114213,Groundwater,Unknown,AWRC,Bundanoon - Bore,Bore,20034301 [WIN_ID]; 2039-3-NW-0036 [AQWAB]; 70114213 [SITE_REF],,50,354773.00,6759048.48,-29.289174695,115.504870540,GDA2020
70114225,70114225,Groundwater,Unknown,AWRC,Arrowsmith - A 16,A 16,20034396 [WIN_ID]; 2039-3-SW-0043 [AQWAB]; 70114225 [SITE_REF],,50,358672.02,6742190.48,-29.441720077,115.542836152,GDA2020
70114226,70114226,Groundwater,Unknown,AWRC,Arrowsmith - A 17,A 17,20034397 [WIN_ID]; 2039-3-SW-0044 [AQWAB]; 70114226 [SITE_REF],,50,358672.02,6742190.48,-29.441720077,115.542836152,GDA2020
70114227,70114227,Groundwater,Unknown,AWRC,Arrowsmith - A 18,A 18,20034398 [WIN_ID]; 2039-3-SW-0045 [AQWAB]; 70114227 [SITE_REF],,50,358672.02,6742190.48,-29.441720077,115.542836152,GDA2020
70114228,70114228,Groundwater,Unknown,AWRC,Arrowsmith - A 19,A 19,20034399 [WIN_ID]; 2039-3-SW-0046 [AQWAB]; 70114228 [SITE_REF],,50,358670.02,6742189.48,-29.441728874,115.542815408,GDA2020
70114229,70114229,Groundwater,Unknown,AWRC,Arrowsmith - A 20,A 20,20034400 [WIN_ID]; 2039-3-SW-0047 [AQWAB]; 70114229 [SITE_REF],,50,358670.02,6742189.48,-29.441728874,115.542815408,GDA2020
70114230,70114230,Groundwater,Unknown,AWRC,Arrowsmith - A 21,A 21,20034401 [WIN_ID]; 2039-3-SW-0048 [AQWAB]; 70114230 [SITE_REF],,50,358670.02,6742189.48,-29.441728874,115.542815408,GDA2020
70114231,70114231,Groundwater,Unknown,AWRC,Arrowsmith - A 22,A 22,20034402 [WIN_ID]; 2039-3-SW-0049 [AQWAB]; 70114231 [SITE_REF],,50,359902.03,6739378.48,-29.467229401,115.555155329,GDA2020
